"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000101542",4.2267055261081,0.604495142953982,0.869576378315333,0.695160491968625,0.486954728515204,0.592051691807543,"CDH20","28316","cadherin 20"
"ENSG00000196381",7.26510000312316,0.454399815066508,0.653860368036277,0.694949315296775,0.487087065697551,0.592162745302199,"ZNF781","163115","zinc finger protein 781"
"ENSG00000242110",26.3178703606357,-0.241305726584979,0.347404755636204,-0.694595346408184,0.487308929429361,0.592382610391996,"AMACR","23600","alpha-methylacyl-CoA racemase"
"ENSG00000133704",1173.36559471109,-0.0422955066767994,0.0608985021585811,-0.694524580697584,0.487353291127632,0.592386681565893,"IPO8","10526","importin 8"
"ENSG00000115970",444.337116268369,0.0621739232645698,0.0895985458307977,0.693916655544635,0.487734477825879,0.592800134442696,"THADA","63892","THADA, armadillo repeat containing"
"ENSG00000188566",202.962497822747,0.0940001429047056,0.135584307378524,0.693296626447159,0.48812341972045,0.593190217524078,"NDOR1","27158","NADPH dependent diflavin oxidoreductase 1"
"ENSG00000172469",305.38512200639,-0.0737037345943143,0.106312547632361,-0.693274088860977,0.488137560612794,0.593190217524078,"MANEA","79694","mannosidase endo-alpha"
"ENSG00000137955",739.431529600652,0.0503537711282059,0.0726530413933977,0.693071758077588,0.488264520120057,0.593294584723993,"RABGGTB","5876","Rab geranylgeranyltransferase subunit beta"
"ENSG00000254893",18.4729367556501,-0.302198255777889,0.436204480191768,-0.692790352921259,0.48844112720221,0.593459256503089,NA,NA,NA
"ENSG00000156136",295.185462847675,0.0753894629092731,0.108836057505498,0.692688293174024,0.488505187395486,0.593479296799216,"DCK","1633","deoxycytidine kinase"
"ENSG00000164082",1.18234619225336,1.21634277756907,1.75627996614804,0.692567700488442,0.488580886059227,0.593479296799216,"GRM2","2912","glutamate metabotropic receptor 2"
"ENSG00000119457",1.18234619225336,1.21634277756907,1.75627996614804,0.692567700488442,0.488580886059227,0.593479296799216,"SLC46A2","57864","solute carrier family 46 member 2"
"ENSG00000118420",59.463655273196,-0.164940978843911,0.238549107272624,-0.691434064581971,0.489292803087529,0.594294084073013,"UBE3D","90025","ubiquitin protein ligase E3D"
"ENSG00000138172",88.8251001317541,0.139872204467763,0.202357293721438,0.691214049641865,0.489431035943318,0.594411997239156,"CALHM2","51063","calcium homeostasis modulator family member 2"
"ENSG00000145241",153.558065903201,0.104765398052558,0.151643574463825,0.690866054977821,0.489649719910252,0.594627589909507,"CENPC","1060","centromere protein C"
"ENSG00000129675",113.265733005598,-0.115849891615948,0.167801835775686,-0.690397045302972,0.489944534329311,0.594935590908161,"ARHGEF6","9459","Rac/Cdc42 guanine nucleotide exchange factor 6"
"ENSG00000144043",2164.92024703195,-0.0358751037318317,0.0519874080920836,-0.690072943592173,0.49014831695391,0.595105587820381,"TEX261","113419","testis expressed 261"
"ENSG00000007520",666.476235930261,-0.0569464175544109,0.0825258563618252,-0.690043339928953,0.490166932864794,0.595105587820381,"TSR3","115939","TSR3, acp transferase ribosome maturation factor"
"ENSG00000169972",227.374824699828,0.08398426152584,0.121720664736707,0.689975376880382,0.490209672056764,0.595107455302396,"PUSL1","126789","pseudouridine synthase like 1"
"ENSG00000165807",5.08812364464098,0.542241737014042,0.786781483629416,0.689189753821716,0.490703863848846,0.595657333341687,"PPP1R36","145376","protein phosphatase 1 regulatory subunit 36"
"ENSG00000112511",694.52163500887,-0.0514301306185883,0.0746642523984738,-0.688818664440811,0.490937388629088,0.595890726164584,"PHF1","5252","PHD finger protein 1"
"ENSG00000100385",8.51611528750327,-0.419347585429999,0.608990676895648,-0.688594425726908,0.491078529921872,0.596011955818127,"IL2RB","3560","interleukin 2 receptor subunit beta"
"ENSG00000175106",42.8167533933178,-0.185662013545421,0.269715574763046,-0.68836222642512,0.491224704771559,0.596139273712015,"TVP23C","201158","trans-golgi network vesicle protein 23 homolog C"
"ENSG00000113140",76585.3824943789,-0.0293515307768083,0.0427031582858826,-0.687338640863753,0.491869354113639,0.596827768770635,"SPARC","6678","secreted protein acidic and cysteine rich"
"ENSG00000160404",137.812885073845,0.106287387225388,0.154638028667629,0.687330200347005,0.491874671797676,0.596827768770635,"TOR2A","27433","torsin family 2 member A"
"ENSG00000066422",460.90583532904,0.0597754801292451,0.0869939262415088,0.68712245454124,0.492005565279752,0.596936445602749,"ZBTB11","27107","zinc finger and BTB domain containing 11"
"ENSG00000137275",580.290055497377,-0.0544603095670145,0.0792821899811218,-0.686917321279625,0.492134831022643,0.597023580640606,"RIPK1","8737","receptor interacting serine/threonine kinase 1"
"ENSG00000114268",134.596383409348,-0.107776416750972,0.15690781494811,-0.686877302998665,0.492160050864559,0.597023580640606,"PFKFB4","5210","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
"ENSG00000064886",6.19470394048451,0.497936753229253,0.725091957969957,0.686722211929269,0.492257797050762,0.597092007104569,"CHI3L2","1117","chitinase 3 like 2"
"ENSG00000132386",516.269052114344,0.057612820944497,0.0839175516027523,0.686540775369899,0.492372160702631,0.597180576806517,"SERPINF1","5176","serpin family F member 1"
"ENSG00000171291",91.07803234568,-0.132247252919086,0.192689400254366,-0.686323444592741,0.49250916806128,0.597296593071128,"ZNF439","90594","zinc finger protein 439"
"ENSG00000145414",183.008620327812,-0.0927277819829603,0.135149605742097,-0.686112116079055,0.49264241113538,0.597408025055782,"NAF1","92345","nuclear assembly factor 1 ribonucleoprotein"
"ENSG00000122477",3.58056599217108,0.642393630250737,0.936389825855939,0.686032261898547,0.492692764394721,0.597418929559885,"LRRC39","127495","leucine rich repeat containing 39"
"ENSG00000186446",34.6259056469631,-0.206586471598477,0.301273901292055,-0.68570981659049,0.492896115209324,0.597615335187062,"ZNF501","115560","zinc finger protein 501"
"ENSG00000151948",0.649584703378553,-1.54340712085247,2.25106119090781,-0.685635347047162,0.492943085976344,NA,"GLT1D1","144423","glycosyltransferase 1 domain containing 1"
"ENSG00000240654",0.649584703378553,-1.54340712085247,2.25106119090781,-0.685635347047162,0.492943085976344,NA,"C1QTNF9","338872","C1q and TNF related 9"
"ENSG00000175697",2.40219090332285,-0.795159307901053,1.1600223676479,-0.685468944459534,0.493048051069987,0.597749374656277,"GPR156","165829","G protein-coupled receptor 156"
"ENSG00000173991",3.57432228289228,0.638134645172786,0.931078965899805,0.68537113235727,0.493109755556734,0.597774008330799,"TCAP","8557","titin-cap"
"ENSG00000075886",2.51437946005593,-0.773481506550366,1.12875195393662,-0.685253747603965,0.493183812855867,0.597813611353654,"TUBA3D","113457","tubulin alpha 3d"
"ENSG00000142534",8164.90488281708,0.0259761582538161,0.0379246318243491,0.684941606661514,0.493380769585095,0.598002167985829,"RPS11","6205","ribosomal protein S11"
"ENSG00000150433",157.06668846536,0.104322023494593,0.152548792216409,0.683860042278144,0.494063547846064,0.598779483561717,"TMEM218","219854","transmembrane protein 218"
"ENSG00000162511",1.09269305404556,1.17639266167323,1.72065029176389,0.683690734429991,0.494170475545558,0.598858826141458,"LAPTM5","7805","lysosomal protein transmembrane 5"
"ENSG00000130844",140.067605377215,-0.104799335102863,0.153360828923562,-0.683351386651004,0.494384830563525,0.599068329921103,"ZNF331","55422","zinc finger protein 331"
"ENSG00000153037",183.544588299088,0.0936385324224417,0.13705439089439,0.683221688932217,0.494466769550039,0.599117357552282,"SRP19","6728","signal recognition particle 19"
"ENSG00000228696",6.64789352198746,-0.475954004764794,0.696913534531972,-0.682945560935951,0.494641242818249,0.599278486098539,"ARL17A","51326","ADP ribosylation factor like GTPase 17A"
"ENSG00000143578",34.3402476841358,-0.212710107726175,0.311499198688436,-0.682859245294332,0.494695788668107,0.599294302736068,"CREB3L4","148327","cAMP responsive element binding protein 3 like 4"
"ENSG00000183114",3.05653525500142,0.72875613017212,1.06775930215285,0.682509746066158,0.494916682223928,0.599507485309446,"FAM43B","163933","family with sequence similarity 43 member B"
"ENSG00000183617",306.983275892166,-0.0736336913143594,0.107904292862672,-0.682398163788272,0.494987216528688,0.599507485309446,"MRPL54","116541","mitochondrial ribosomal protein L54"
"ENSG00000163512",410.726601793306,0.0654816692473227,0.095960171873545,0.682383826215042,0.494996280102496,0.599507485309446,"AZI2","64343","5-azacytidine induced 2"
"ENSG00000118690",29.6407667983905,-0.232467950112928,0.341029749976412,-0.681664723177397,0.495450978680967,0.600007875917489,"ARMC2","84071","armadillo repeat containing 2"
"ENSG00000174326",3.51455590038437,0.64864015035531,0.951708186119916,0.681553610460991,0.495521256643215,0.600042675298004,"SLC16A11","162515","solute carrier family 16 member 11"
"ENSG00000144048",333.697444898042,0.0765752155992439,0.112485600141271,0.680755718981569,0.496026073342667,0.600603621708566,"DUSP11","8446","dual specificity phosphatase 11"
"ENSG00000104140",3.55507156430417,0.630905067915634,0.927352015393957,0.680329645531221,0.496295757428686,0.600879792145846,"RHOV","171177","ras homolog family member V"
"ENSG00000170242",2083.8098213,-0.0381474312173646,0.0560930442895742,-0.68007418211129,0.496457491031238,0.601025228434766,"USP47","55031","ubiquitin specific peptidase 47"
"ENSG00000155099",305.841333937219,-0.0723125941562426,0.106353377750317,-0.679927574336275,0.496550320939326,0.601087230610763,"PIP4P2","55529","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2"
"ENSG00000157087",0.630333984790446,-1.54249840149086,2.26937687459235,-0.679701295435092,0.496693615607646,NA,"ATP2B2","491","ATPase plasma membrane Ca2+ transporting 2"
"ENSG00000078081",0.630333984790446,-1.54249840149086,2.26937687459235,-0.679701295435092,0.496693615607646,NA,"LAMP3","27074","lysosomal associated membrane protein 3"
"ENSG00000125675",0.630333984790446,-1.54249840149086,2.26937687459235,-0.679701295435092,0.496693615607646,NA,"GRIA3","2892","glutamate ionotropic receptor AMPA type subunit 3"
"ENSG00000187122",0.630333984790446,-1.54249840149086,2.26937687459235,-0.679701295435092,0.496693615607646,NA,"SLIT1","6585","slit guidance ligand 1"
"ENSG00000136874",210.028333834159,-0.0879865675699169,0.12947304453143,-0.67957440784949,0.496773978809581,0.60130757981443,"STX17","55014","syntaxin 17"
"ENSG00000261371",1.14072290043774,1.16559194143593,1.71651186671239,0.679046829817946,0.497108190288889,0.601661697715159,"PECAM1","5175","platelet and endothelial cell adhesion molecule 1"
"ENSG00000163738",55.7113837384579,0.167220011333037,0.246287393948369,0.678962932906314,0.497161348555985,0.601675619484093,"MTHFD2L","441024","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like"
"ENSG00000250486",5.71006360003302,-0.497184879422881,0.73253376481424,-0.678719402850953,0.497315669787058,0.601811958311349,"FAM218A","152756","family with sequence similarity 218 member A"
"ENSG00000138629",538.222326696193,-0.0555928991827426,0.082090932127918,-0.67721120642308,0.498271958545755,0.602918670456135,"UBL7","84993","ubiquitin like 7"
"ENSG00000134107",513.322874089862,-0.0566157647748244,0.0836290597296954,-0.676986743098835,0.498414365589585,0.603040166723933,"BHLHE40","8553","basic helix-loop-helix family member e40"
"ENSG00000257446",3.81567672339287,-0.618861522515395,0.914274357132828,-0.676888198479229,0.498476892430175,0.603040166723933,"ZNF878","729747","zinc finger protein 878"
"ENSG00000134255",232.904211026795,-0.0807912928453678,0.119362683084105,-0.676855536067676,0.498497617743268,0.603040166723933,"CEPT1","10390","choline/ethanolamine phosphotransferase 1"
"ENSG00000110375",2.54536671475975,-0.768651384731134,1.13605014800365,-0.676599872005531,0.498659860348577,0.603185915993204,"UPK2","7379","uroplakin 2"
"ENSG00000160746",1330.08832559785,-0.0397047016608569,0.0586984907181341,-0.676417760918522,0.498775443873289,0.603253157385043,"ANO10","55129","anoctamin 10"
"ENSG00000120519",117.276860696452,0.112300879807849,0.166040163640448,0.676347682064631,0.498819925799161,0.603253157385043,"SLC10A7","84068","solute carrier family 10 member 7"
"ENSG00000137942",475.308272432031,-0.0626153796428042,0.0925831754740997,-0.676314884666285,0.49884074437877,0.603253157385043,"FNBP1L","54874","formin binding protein 1 like"
"ENSG00000186564",13.1146914246949,-0.331039311506553,0.489545968663697,-0.676217010652102,0.498902873940701,0.603277782436123,"FOXD2","2306","forkhead box D2"
"ENSG00000126861",1.39597991738418,-1.13335009220692,1.6762093221227,-0.676138759789073,0.498952549857265,0.603287345566577,"OMG","4974","oligodendrocyte myelin glycoprotein"
"ENSG00000185101",2.3773871107251,0.784199391465127,1.16100346589274,0.675449655838989,0.49939012649461,0.603765881567602,"ANO9","338440","anoctamin 9"
"ENSG00000162267",5.49715605223385,-0.532049303914838,0.787820226561482,-0.675343544093833,0.499457524882689,0.603796827034279,"ITIH3","3699","inter-alpha-trypsin inhibitor heavy chain 3"
"ENSG00000167646",1.85085829941789,0.906275099661547,1.34220605027425,0.6752130937544,0.49954038889486,0.603846462230928,"DNAAF3","352909","dynein axonemal assembly factor 3"
"ENSG00000256045",2.74136941895916,0.717143528927052,1.06265016800482,0.674863233940409,0.499762661132453,0.604018072507793,"MTRNR2L10","100463488","MT-RNR2 like 10"
"ENSG00000139168",549.964674743063,0.0559367109045567,0.0828866391958727,0.674857992159273,0.499765991729482,0.604018072507793,"ZCRB1","85437","zinc finger CCHC-type and RNA binding motif containing 1"
"ENSG00000150672",6.26106185742463,-0.484292967492106,0.718100356615413,-0.674408476518101,0.500051655157429,0.604298074649229,"DLG2","1740","discs large MAGUK scaffold protein 2"
"ENSG00000213213",9.95047389961148,0.387437321731559,0.57452444387436,0.674361771483279,0.500081340783871,0.604298074649229,"CCDC183","84960","coiled-coil domain containing 183"
"ENSG00000131910",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"NR0B2","8431","nuclear receptor subfamily 0 group B member 2"
"ENSG00000124019",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"FAM124B","79843","family with sequence similarity 124 member B"
"ENSG00000088726",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"TMEM40","55287","transmembrane protein 40"
"ENSG00000172995",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"ARPP21","10777","cAMP regulated phosphoprotein 21"
"ENSG00000163377",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"FAM19A4","151647","family with sequence similarity 19 member A4, C-C motif chemokine like"
"ENSG00000146469",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"VIP","7432","vasoactive intestinal peptide"
"ENSG00000214290",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"COLCA2","120376","colorectal cancer associated 2"
"ENSG00000095110",0.364619496240509,-2.0718654490606,3.07427425353548,-0.673936440991859,0.500351723014836,NA,"NXPE1","120400","neurexophilin and PC-esterase domain family member 1"
"ENSG00000174521",4.25876935384934,0.57941297977772,0.85999052249419,0.673743447889723,0.500474434132876,0.604722496788963,"TTC9B","148014","tetratricopeptide repeat domain 9B"
"ENSG00000182518",61.7580320826894,-0.154964112155885,0.230164507370227,-0.673275449488051,0.50077206857652,0.605031514723484,"FAM104B","90736","family with sequence similarity 104 member B"
"ENSG00000235109",23.0245805584739,0.25066013899842,0.372453110677957,0.672997840029196,0.500948665077739,0.605194255468624,"ZSCAN31","64288","zinc finger and SCAN domain containing 31"
"ENSG00000183426",37.7819233717566,0.201030081904307,0.298819318839255,0.672747942419507,0.50110766138144,0.605335708036591,"NPIPA1","9284","nuclear pore complex interacting protein family member A1"
"ENSG00000113600",0.607961411562935,-1.5414180422104,2.29182415346431,-0.67257256185227,0.501219262494319,NA,"C9","735","complement C9"
"ENSG00000183638",0.607961411562935,-1.5414180422104,2.29182415346431,-0.67257256185227,0.501219262494319,NA,"RP1L1","94137","RP1 like 1"
"ENSG00000132259",0.607961411562935,-1.5414180422104,2.29182415346431,-0.67257256185227,0.501219262494319,NA,"CNGA4","1262","cyclic nucleotide gated channel alpha 4"
"ENSG00000167114",666.570172973344,-0.0506079625022384,0.0752770650362986,-0.672289262045953,0.501399564400606,0.605637674209931,"SLC27A4","10999","solute carrier family 27 member 4"
"ENSG00000167987",405.312380386779,-0.06321561205724,0.0940502621019123,-0.672147112027608,0.501490046584526,0.605696315149,"VPS37C","55048","VPS37C, ESCRT-I subunit"
"ENSG00000160282",5.60538922577233,-0.494604204593652,0.736461806145894,-0.671595187239988,0.501841443009564,0.606070050403858,"FTCD","10841","formimidoyltransferase cyclodeaminase"
"ENSG00000074706",1.03076531970684,-1.19114214646844,1.77487058021443,-0.671114930714852,0.50214731608293,0.606388749561228,"IPCEF1","26034","interaction protein for cytohesin exchange factors 1"
"ENSG00000100307",43.4832618785312,-0.190501615193355,0.283917912032189,-0.670974275028329,0.502236917683365,0.606446249708955,"CBX7","23492","chromobox 7"
"ENSG00000184007",4808.63885717577,-0.029412042142132,0.0439077596259561,-0.669859778606083,0.502947181921064,0.607253121764428,"PTP4A2","8073","protein tyrosine phosphatase type IVA, member 2"
"ENSG00000104205",62.603920831536,-0.152796936703695,0.228243997445584,-0.669445586362568,0.503211280254306,0.607521207956636,"SGK3","23678","serum/glucocorticoid regulated kinase family member 3"
"ENSG00000041515",1.48563305559199,-1.03797371262913,1.55121050076292,-0.669137884328808,0.503407525439739,0.607705946462306,"MYO16","23026","myosin XVI"
"ENSG00000170917",23.0645689537196,-0.250689807362773,0.374681885994558,-0.669073730899322,0.503448446093046,0.607705946462306,"NUDT6","11162","nudix hydrolase 6"
"ENSG00000136261",1028.08622294035,-0.0442490443387995,0.0661594262563427,-0.66882448719176,0.503607444368142,0.607825841049988,"BZW2","28969","basic leucine zipper and W2 domains 2"
"ENSG00000172543",3.18786949180499,-0.664835553639749,0.994092959750207,-0.668786100051254,0.503631934760888,0.607825841049988,"CTSW","1521","cathepsin W"
"ENSG00000116176",1.16309547366525,1.19463517760704,1.78679952153956,0.668589376259578,0.503757451317251,0.607926529102379,"TPSG1","25823","tryptase gamma 1"
"ENSG00000137693",4057.08080337691,0.0295181784411051,0.0441880052915694,0.668013372550601,0.504125056458386,0.608319324601915,"YAP1","10413","Yes associated protein 1"
"ENSG00000140749",1.59795692002109,0.968058991141466,1.44993392906793,0.667657313022374,0.504352364146263,0.608521045962483,"IGSF6","10261","immunoglobulin superfamily member 6"
"ENSG00000112379",1.98964178302181,0.873721438199701,1.30871161609157,0.667619533178014,0.504376485894686,0.608521045962483,"ARFGEF3","57221","ARFGEF family member 3"
"ENSG00000104341",1938.02138428319,0.034843834288078,0.0522020502147078,0.667480187938305,0.504465460574377,0.608577558885518,"LAPTM4B","55353","lysosomal protein transmembrane 4 beta"
"ENSG00000106588",54.6226254666112,0.164020134987199,0.245767352440941,0.667379671702383,0.504529647308608,0.60860416115964,"PSMA2","5683","proteasome subunit alpha 2"
"ENSG00000241945",4.79947536224033,-0.56084601616017,0.8406436217622,-0.667162637818504,0.504668253497344,0.60872052221425,"PWP2","5822","PWP2, small subunit processome component"
"ENSG00000172943",437.31185368025,0.0630856072136797,0.0945851288646019,0.666971731930359,0.504790189935024,0.608816758802729,"PHF8","23133","PHD finger protein 8"
"ENSG00000177697",8197.22743360705,-0.0246590238343787,0.0369804811623742,-0.666811871000424,0.504892309114627,0.608889080141244,"CD151","977","CD151 molecule (Raph blood group)"
"ENSG00000171044",31.7030427879743,0.220108796146315,0.330713150165546,0.665558040362577,0.505693633682128,0.609804545408637,"XKR6","286046","XK related 6"
"ENSG00000140526",2705.70965841369,-0.0327446487916063,0.0492065105601484,-0.665453583659023,0.505760422276277,0.609834171413185,"ABHD2","11057","abhydrolase domain containing 2"
"ENSG00000203867",19.3861492374003,-0.278174974156207,0.418337585704898,-0.664953338312843,0.506080338605273,0.610141419284269,"RBM20","282996","RNA binding motif protein 20"
"ENSG00000135517",1.17171015514157,1.15585644408778,1.73833117049688,0.664923038662071,0.506099719222157,0.610141419284269,"MIP","4284","major intrinsic protein of lens fiber"
"ENSG00000150076",2.22698303354765,0.868475784708877,1.30716548229651,0.664396204207506,0.506436761644903,0.610496793957517,NA,NA,NA
"ENSG00000166126",3.44727533540408,0.643260191259542,0.968409235271486,0.664244172639689,0.506534045804151,0.610563110873333,"AMN","81693","amnion associated transmembrane protein"
"ENSG00000160097",6.11758109308393,0.487651960313192,0.734314113939279,0.664091770886915,0.50663157670346,0.610629714110879,"FNDC5","252995","fibronectin type III domain containing 5"
"ENSG00000087258",2.44069234049906,-0.766440511146449,1.15664516201089,-0.662641003757758,0.507560502504989,0.611698281033129,"GNAO1","2775","G protein subunit alpha o1"
"ENSG00000141040",94.447838935123,0.126392593967605,0.190818727620572,0.662369965168863,0.507734147523591,0.611856501487631,"ZNF287","57336","zinc finger protein 287"
"ENSG00000111229",2546.38883375107,0.0315142891055759,0.0476227485334917,0.661748640639942,0.508132326229497,0.61228525236163,"ARPC3","10094","actin related protein 2/3 complex subunit 3"
"ENSG00000119638",1248.44990511065,-0.0390154922406558,0.0589643616802598,-0.661679209760995,0.508176831503452,0.612287800653642,"NEK9","91754","NIMA related kinase 9"
"ENSG00000179361",97.7959216823827,0.119531847553935,0.180763556133126,0.661260765781261,0.50844509787007,0.612559929404896,"ARID3B","10620","AT-rich interaction domain 3B"
"ENSG00000253309",3.64049521997675,0.610083418263773,0.923174624918482,0.660853755937718,0.508706104983941,0.612823267755467,"SERPINE3","647174","serpin family E member 3"
"ENSG00000164308",417.945202881241,0.0647838040652283,0.0980729961041419,0.660567196258954,0.508889911984317,0.612993569235383,"ERAP2","64167","endoplasmic reticulum aminopeptidase 2"
"ENSG00000115657",20.7594108112335,0.262017935368501,0.397021272916626,0.659959436036376,0.509279860706451,0.613389908550522,"ABCB6","10058","ATP binding cassette subfamily B member 6 (Langereis blood group)"
"ENSG00000176597",76.0411227501378,0.140247207001019,0.212520879172307,0.659922015884894,0.509303875190142,0.613389908550522,"B3GNT5","84002","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
"ENSG00000120049",2.53229945827773,0.767088443103644,1.16260500800484,0.659801426814814,0.509381267587624,0.613431968403839,"KCNIP2","30819","potassium voltage-gated channel interacting protein 2"
"ENSG00000265808",2625.41289998784,-0.0306914265092825,0.0465508377078201,-0.659309864667089,0.509696809082193,0.613760792862293,"SEC22B","9554","SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)"
"ENSG00000161896",3.2476358743129,-0.669662879466091,1.01635969176316,-0.658883744498339,0.509970425102265,0.614039081375217,"IP6K3","117283","inositol hexakisphosphate kinase 3"
"ENSG00000184227",65.917550786241,-0.147353364444856,0.223815646560686,-0.658369362058438,0.510300817558135,0.614385680487596,"ACOT1","641371","acyl-CoA thioesterase 1"
"ENSG00000149489",21.7636268078958,0.257351676094053,0.391436885004694,0.65745382193854,0.510889154010522,0.61504275216936,"ROM1","6094","retinal outer segment membrane protein 1"
"ENSG00000124120",720.961883709641,-0.0485951495959347,0.0739345157250862,-0.657272846374324,0.511005492899407,0.61513153924819,"TTPAL","79183","alpha tocopherol transfer protein like"
"ENSG00000161558",57.1423346801097,0.161071259161331,0.245145636493943,0.657043141640055,0.511153176928313,0.61525804062938,"TMEM143","55260","transmembrane protein 143"
"ENSG00000186265",0.951748218610826,-1.23096928489528,1.87390339248782,-0.656901145400579,0.511244481697519,0.615265396903763,"BTLA","151888","B and T lymphocyte associated"
"ENSG00000110076",0.951748218610826,-1.23096928489528,1.87390339248782,-0.656901145400579,0.511244481697519,0.615265396903763,"NRXN2","9379","neurexin 2"
"ENSG00000168538",583.726499906427,-0.0559158026934073,0.0851316782484992,-0.656815463336564,0.511299580101333,0.615280441138353,"TRAPPC11","60684","trafficking protein particle complex 11"
"ENSG00000163012",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"ZSWIM2","151112","zinc finger SWIM-type containing 2"
"ENSG00000182533",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"CAV3","859","caveolin 3"
"ENSG00000176040",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"TMPRSS7","344805","transmembrane serine protease 7"
"ENSG00000206531",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"CD200R1L","344807","CD200 receptor 1 like"
"ENSG00000152611",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"CAPSL","133690","calcyphosine like"
"ENSG00000183742",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"MACC1","346389","MET transcriptional regulator MACC1"
"ENSG00000146839",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"ZAN","7455","zonadhesin (gene/pseudogene)"
"ENSG00000198010",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"DLGAP2","9228","DLG associated protein 2"
"ENSG00000184434",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"LRRC19","64922","leucine rich repeat containing 19"
"ENSG00000186714",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"CCDC73","493860","coiled-coil domain containing 73"
"ENSG00000180818",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"HOXC10","3226","homeobox C10"
"ENSG00000183476",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"SH2D7","646892","SH2 domain containing 7"
"ENSG00000240871",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"KRTAP4-7","100132476","keratin associated protein 4-7"
"ENSG00000212721",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"KRTAP4-11","653240","keratin associated protein 4-11"
"ENSG00000088002",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"SULT2B1","6820","sulfotransferase family 2B member 1"
"ENSG00000198692",0.327225686960114,-1.95033760943846,2.97109561148093,-0.656437174859656,0.511542878009859,NA,"EIF1AY","9086","eukaryotic translation initiation factor 1A Y-linked"
"ENSG00000135720",2625.86773173875,0.0316156757284909,0.0481654165969,0.656397846469072,0.511568175706201,0.615522159757988,"DYNC1LI2","1783","dynein cytoplasmic 1 light intermediate chain 2"
"ENSG00000189058",3.16183340976396,0.681335778183971,1.03803512618103,0.656370638140765,0.511585677644326,0.615522159757988,"APOD","347","apolipoprotein D"
"ENSG00000173327",1306.45708802109,0.039412705304301,0.0600741308176527,0.656067840980225,0.51178047502486,0.615705245815349,"MAP3K11","4296","mitogen-activated protein kinase kinase kinase 11"
"ENSG00000197566",47.9945755463213,0.175564494812149,0.267752537083193,0.65569684875703,0.512019196839752,0.615941140930572,"ZNF624","57547","zinc finger protein 624"
"ENSG00000176723",10.8630054708265,0.365644527151999,0.557779717655906,0.655535717018604,0.512122898131634,0.616014585327559,"ZNF843","283933","zinc finger protein 843"
"ENSG00000182612",64.482932469272,-0.156107687179054,0.238187683244179,-0.655397815087777,0.512211657864865,0.616059437725187,"TSPAN10","83882","tetraspanin 10"
"ENSG00000114757",1.85726485399445,0.868567998634911,1.32535940499545,0.655345256057466,0.512245489274405,0.616059437725187,"PEX5L","51555","peroxisomal biogenesis factor 5 like"
"ENSG00000124126",76.2818670728301,0.151978199601692,0.232034039909508,0.654982345094549,0.512479121072667,0.616289103719391,"PREX1","57580","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1"
"ENSG00000121577",3.0616162990083,-0.706655350512119,1.07922548333515,-0.654780082034691,0.512609356406106,0.616394400926557,"POPDC2","64091","popeye domain containing 2"
